check_number,session_start
4015,14:15:00.000
210,06:00:00.000
580,07:00:00.000
8086,15:00:00.000
3068,14:00:00.000
8880,15:34:00.000
2784,14:15:00.000
3452,22:30:00.000
7759,06:15:00.000
8979,07:00:00.000
7443,15:30:00.000
1295,15:34:00.000
7821,21:00:00.000
9011,23:42:00.000
5982,14:15:00.000
5574,07:30:00.000
1906,15:00:00.000
3174,21:00:00.000
4892,23:42:00.000
8992,21:00:00.000
2172,21:00:00.000
7487,15:34:00.000
3660,06:00:00.000
9337,21:00:00.000
3362,15:34:00.000
3756,21:00:00.000
9352,14:15:00.000
2412,22:15:00.000
7729,14:00:00.000
5057,08:42:00.000
4235,06:15:00.000
6762,15:30:00.000
2016,14:15:00.000
1564,22:15:00.000
6776,14:15:00.000
3718,21:00:00.000
1118,14:15:00.000
140,15:34:00.000
5585,23:42:00.000
9744,15:34:00.000
1780,06:15:00.000
9154,21:00:00.000
6624,21:00:00.000
6756,07:30:00.000
7764,14:15:00.000
4279,07:30:00.000
6349,21:00:00.000
6467,23:42:00.000
6508,07:00:00.000
7427,07:00:00.000
7628,22:30:00.000
3486,06:15:00.000
6471,21:00:00.000
1123,07:30:00.000
1812,07:00:00.000
4743,15:34:00.000
4619,06:00:00.000
5209,07:00:00.000
479,08:42:00.000
3313,22:15:00.000
9952,22:15:00.000
8847,21:00:00.000
8638,06:15:00.000
6980,22:15:00.000
5815,15:34:00.000
4166,14:15:00.000
3439,07:30:00.000
8899,21:00:00.000
9855,06:00:00.000
2321,15:00:00.000
7341,15:34:00.000
6461,07:00:00.000
9061,22:30:00.000
4576,07:30:00.000
3181,21:00:00.000
9065,21:00:00.000
2138,14:00:00.000
7565,06:15:00.000
9518,23:42:00.000
1765,14:00:00.000
6539,22:15:00.000
9827,06:15:00.000
9582,23:42:00.000
5019,14:15:00.000
7885,21:00:00.000
6799,06:00:00.000
9896,21:00:00.000
9700,14:00:00.000
874,15:34:00.000
709,07:30:00.000
7187,08:42:00.000
9477,06:15:00.000
9820,14:00:00.000
2882,21:00:00.000
5228,15:00:00.000
213,06:15:00.000
3709,22:30:00.000
2604,07:00:00.000
2092,14:00:00.000
8833,22:15:00.000
4402,15:00:00.000
7153,08:42:00.000
3036,14:00:00.000
8374,22:30:00.000
5419,07:30:00.000
792,06:15:00.000
593,14:00:00.000
2468,23:42:00.000
2107,22:30:00.000
4242,06:00:00.000
4586,08:42:00.000
9084,23:42:00.000
7853,23:42:00.000
5116,22:15:00.000
936,08:42:00.000
3945,23:42:00.000
8559,23:42:00.000
3244,14:00:00.000
212,14:00:00.000
7913,15:00:00.000
1933,07:00:00.000
3809,14:00:00.000
3390,14:00:00.000
5078,07:30:00.000
7373,15:30:00.000
3442,21:00:00.000
8643,21:00:00.000
4234,07:00:00.000
1997,21:00:00.000
1575,08:42:00.000
8411,06:00:00.000
4661,23:42:00.000
9243,08:42:00.000
4884,07:30:00.000
8027,07:30:00.000
6452,15:30:00.000
8843,23:42:00.000
3745,14:00:00.000
9408,14:00:00.000
5161,07:30:00.000
5264,15:00:00.000
4765,06:00:00.000
2774,22:15:00.000
6287,06:15:00.000
9812,06:00:00.000
1830,21:00:00.000
3250,06:00:00.000
7325,22:15:00.000
2059,08:42:00.000
1840,21:00:00.000
3934,14:15:00.000
2309,14:15:00.000
4940,21:00:00.000
511,23:42:00.000
2265,07:00:00.000
3005,06:00:00.000
6179,15:30:00.000
4984,07:30:00.000
8524,21:00:00.000
1818,07:30:00.000
7782,08:42:00.000
8619,15:34:00.000
7317,07:30:00.000
6410,07:30:00.000
9971,15:30:00.000
6107,14:15:00.000
389,15:30:00.000
837,14:15:00.000
9519,07:30:00.000
7141,22:30:00.000
443,15:00:00.000
9762,22:15:00.000
6979,21:00:00.000
1377,15:30:00.000
5970,21:00:00.000
569,15:30:00.000
5646,15:34:00.000
6022,07:30:00.000
3132,07:00:00.000
8085,22:30:00.000
5875,07:00:00.000
5638,07:00:00.000
6188,14:00:00.000
9112,07:30:00.000
3260,21:00:00.000
9886,07:30:00.000
8330,06:00:00.000
6898,22:15:00.000
4326,06:15:00.000
7092,14:15:00.000
6130,08:42:00.000
9828,06:15:00.000
2158,14:15:00.000
7260,06:15:00.000
7437,15:34:00.000
2490,07:00:00.000
1485,07:30:00.000
5034,23:42:00.000
1684,07:00:00.000
8904,21:00:00.000
7217,22:15:00.000
8224,21:00:00.000
7715,21:00:00.000
5924,21:00:00.000
9064,06:00:00.000
5932,22:15:00.000
694,15:30:00.000
9135,21:00:00.000
2483,22:15:00.000
9747,22:30:00.000
9707,07:00:00.000
1975,14:15:00.000
2822,15:00:00.000
3716,08:42:00.000
893,15:30:00.000
1092,07:30:00.000
7881,15:34:00.000
9688,21:00:00.000
2670,07:30:00.000
2072,21:00:00.000
3027,14:00:00.000
9905,08:42:00.000
4961,21:00:00.000
6198,08:42:00.000
551,15:00:00.000
958,07:30:00.000
6815,21:00:00.000
419,06:15:00.000
9675,07:30:00.000
8362,21:00:00.000
5084,15:00:00.000
1428,22:30:00.000
9166,07:30:00.000
657,23:42:00.000
1008,15:30:00.000
6207,15:00:00.000
5186,23:42:00.000
749,06:15:00.000
4185,14:00:00.000
4638,06:15:00.000
1440,21:00:00.000
8378,22:15:00.000
698,22:30:00.000
9624,08:42:00.000
9275,07:30:00.000
2486,15:30:00.000
3198,06:00:00.000
6983,14:15:00.000
2071,23:42:00.000
7226,06:15:00.000
8646,08:42:00.000
7027,06:00:00.000
1882,14:15:00.000
5685,22:30:00.000
7087,14:15:00.000
1452,22:15:00.000
6719,14:15:00.000
374,15:00:00.000
9475,08:42:00.000
4910,23:42:00.000
3000,21:00:00.000
7176,22:30:00.000
7311,21:00:00.000
1724,21:00:00.000
9111,06:00:00.000
46,14:00:00.000
3091,14:15:00.000
4862,15:30:00.000
4214,06:15:00.000
3511,14:00:00.000
380,06:15:00.000
8522,06:00:00.000
8927,22:30:00.000
5195,14:15:00.000
8886,08:42:00.000
2977,08:42:00.000
6301,07:00:00.000
8607,21:00:00.000
2635,15:00:00.000
4580,07:00:00.000
942,22:15:00.000
5436,15:00:00.000
1629,06:00:00.000
4472,21:00:00.000
4590,23:42:00.000
9355,22:15:00.000
3544,06:15:00.000
4300,06:15:00.000
6390,14:15:00.000
8059,07:30:00.000
5895,23:42:00.000
6731,22:15:00.000
5366,08:42:00.000
2205,21:00:00.000
6426,07:00:00.000
3277,14:15:00.000
4140,06:15:00.000
8748,22:15:00.000
92,15:00:00.000
8181,15:34:00.000
2568,23:42:00.000
844,22:30:00.000
8977,14:00:00.000
1346,07:30:00.000
1310,15:00:00.000
9979,22:15:00.000
3841,21:00:00.000
9205,23:42:00.000
7384,23:42:00.000
7882,22:15:00.000
6302,15:34:00.000
9778,06:00:00.000
3435,22:30:00.000
3752,07:00:00.000
9909,14:00:00.000
7829,06:00:00.000
6842,22:30:00.000
2286,15:34:00.000
4040,07:30:00.000
4478,06:00:00.000
2024,15:00:00.000
1120,21:00:00.000
9340,06:15:00.000
494,15:00:00.000
7261,21:00:00.000
3943,22:30:00.000
8969,15:00:00.000
2574,21:00:00.000
5015,23:42:00.000
1936,14:15:00.000
4783,06:00:00.000
627,22:30:00.000
5307,14:15:00.000
557,07:00:00.000
7262,07:00:00.000
3316,06:00:00.000
7696,15:34:00.000
2291,14:00:00.000
6742,07:00:00.000
5620,07:30:00.000
5862,21:00:00.000
9471,21:00:00.000
9764,14:00:00.000
6400,21:00:00.000
2707,06:00:00.000
9832,14:00:00.000
6966,08:42:00.000
2354,14:00:00.000
6965,06:00:00.000
7008,15:30:00.000
986,21:00:00.000
9551,15:30:00.000
3186,23:42:00.000
361,07:30:00.000
8165,08:42:00.000
1881,07:00:00.000
8234,15:30:00.000
6551,22:30:00.000
1753,08:42:00.000
8172,07:00:00.000
617,15:00:00.000
9856,08:42:00.000
8262,08:42:00.000
8930,15:00:00.000
8228,22:15:00.000
2431,07:00:00.000
8457,08:42:00.000
7891,23:42:00.000
5418,14:15:00.000
3909,21:00:00.000
322,22:15:00.000
42,07:30:00.000
3548,22:15:00.000
5354,06:15:00.000
4855,23:42:00.000
4916,06:00:00.000
2885,14:15:00.000
6460,21:00:00.000
3498,07:30:00.000
6932,21:00:00.000
955,21:00:00.000
6084,21:00:00.000
1626,22:30:00.000
2814,15:00:00.000
3591,23:42:00.000
8060,06:15:00.000
2883,07:30:00.000
6325,14:00:00.000
6559,23:42:00.000
4683,14:00:00.000
5412,15:00:00.000
6411,21:00:00.000
22,15:34:00.000
930,15:34:00.000
9427,14:00:00.000
4450,14:15:00.000
7868,06:00:00.000
9435,15:00:00.000
5117,08:42:00.000
4191,15:34:00.000
3635,08:42:00.000
2877,08:42:00.000
5650,22:15:00.000
5343,15:34:00.000
8327,22:15:00.000
3768,15:00:00.000
2432,23:42:00.000
7378,21:00:00.000
4713,14:15:00.000
2211,22:30:00.000
4436,07:00:00.000
5704,15:34:00.000
1798,08:42:00.000
4153,07:00:00.000
9281,21:00:00.000
3907,15:34:00.000
4325,14:15:00.000
7102,14:00:00.000
7464,15:00:00.000
7584,22:30:00.000
5098,06:15:00.000
6715,15:34:00.000
2622,15:00:00.000
2395,15:34:00.000
6035,14:00:00.000
79,22:30:00.000
9516,15:00:00.000
3353,21:00:00.000
8122,06:15:00.000
3429,08:42:00.000
6500,06:00:00.000
3739,08:42:00.000
2473,15:34:00.000
24,15:34:00.000
2320,06:00:00.000
1686,23:42:00.000
3721,07:30:00.000
5853,22:30:00.000
971,21:00:00.000
7952,23:42:00.000
5066,21:00:00.000
2957,07:30:00.000
7361,15:30:00.000
7463,06:15:00.000
2643,07:00:00.000
5622,08:42:00.000
851,15:34:00.000
5475,23:42:00.000
1822,08:42:00.000
6100,08:42:00.000
3772,21:00:00.000
7949,23:42:00.000
3283,14:00:00.000
3171,23:42:00.000
4088,23:42:00.000
6546,21:00:00.000
3265,14:15:00.000
4775,21:00:00.000
535,14:15:00.000
2698,07:30:00.000
5741,14:15:00.000
8297,22:15:00.000
5409,08:42:00.000
6103,22:15:00.000
8109,08:42:00.000
3469,15:00:00.000
3248,08:42:00.000
5039,21:00:00.000
814,14:00:00.000
3229,14:15:00.000
5059,14:15:00.000
767,23:42:00.000
4870,14:15:00.000
8277,15:00:00.000
1802,21:00:00.000
7014,22:30:00.000
412,21:00:00.000
7188,21:00:00.000
4911,22:15:00.000
2639,21:00:00.000
9093,14:00:00.000
265,23:42:00.000
1076,06:15:00.000
5773,07:00:00.000
7471,22:15:00.000
8470,08:42:00.000
6384,06:00:00.000
3887,14:00:00.000
3166,15:34:00.000
7269,14:15:00.000
1294,06:00:00.000
9282,22:30:00.000
2686,21:00:00.000
6250,14:15:00.000
6164,06:00:00.000
7363,06:15:00.000
3810,15:30:00.000
120,06:00:00.000
6136,14:15:00.000
4825,21:00:00.000
9643,21:00:00.000
8012,06:00:00.000
2287,15:00:00.000
2213,06:15:00.000
5969,21:00:00.000
9668,15:00:00.000
1500,14:15:00.000
7154,06:00:00.000
3612,14:00:00.000
9291,06:15:00.000
7446,14:15:00.000
437,23:42:00.000
9445,07:30:00.000
3219,15:30:00.000
3558,22:15:00.000
3144,06:00:00.000
5604,14:00:00.000
5249,15:00:00.000
2535,08:42:00.000
3742,23:42:00.000
442,08:42:00.000
2662,23:42:00.000
8791,15:00:00.000
9932,21:00:00.000
4791,23:42:00.000
9790,07:30:00.000
1773,14:15:00.000
7753,06:00:00.000
5534,14:15:00.000
2408,21:00:00.000
7629,22:30:00.000
2316,21:00:00.000
3750,15:30:00.000
1828,21:00:00.000
2522,15:34:00.000
2064,15:00:00.000
5378,22:15:00.000
114,07:30:00.000
3290,06:00:00.000
5665,06:00:00.000
7393,14:00:00.000
6903,22:15:00.000
737,06:00:00.000
4152,07:00:00.000
638,15:34:00.000
8990,08:42:00.000
2449,14:00:00.000
4321,15:00:00.000
2036,15:00:00.000
6614,14:00:00.000
3770,15:00:00.000
9464,22:30:00.000
6890,07:00:00.000
9981,15:30:00.000
2889,15:34:00.000
4014,21:00:00.000
2121,06:15:00.000
9165,22:15:00.000
9956,22:15:00.000
5822,22:15:00.000
1673,15:00:00.000
4904,22:15:00.000
7147,14:15:00.000
7663,22:15:00.000
9452,15:30:00.000
540,21:00:00.000
8582,08:42:00.000
9203,06:15:00.000
6337,15:30:00.000
1864,23:42:00.000
681,14:15:00.000
3136,21:00:00.000
3817,22:15:00.000
8664,08:42:00.000
5476,22:30:00.000
8844,14:15:00.000
171,06:00:00.000
7270,07:30:00.000
6140,14:00:00.000
6427,08:42:00.000
4857,15:30:00.000
8197,08:42:00.000
2944,21:00:00.000
1088,15:00:00.000
2666,06:15:00.000
9947,23:42:00.000
9436,15:00:00.000
7608,07:00:00.000
5729,06:15:00.000
6348,22:15:00.000
2932,22:30:00.000
8010,15:00:00.000
9028,06:15:00.000
4846,21:00:00.000
4958,23:42:00.000
1930,22:30:00.000
9326,06:00:00.000
2025,23:42:00.000
1161,06:00:00.000
7305,22:15:00.000
6681,22:15:00.000
807,15:34:00.000
1714,06:00:00.000
7550,22:15:00.000
7268,06:00:00.000
7518,08:42:00.000
8461,07:30:00.000
1611,14:15:00.000
7662,08:42:00.000
2641,15:34:00.000
3500,15:00:00.000
4306,21:00:00.000
3120,15:34:00.000
5877,15:34:00.000
875,23:42:00.000
4022,15:30:00.000
9716,21:00:00.000
3652,14:15:00.000
5551,15:30:00.000
2086,15:00:00.000
8175,21:00:00.000
8427,15:30:00.000
4623,21:00:00.000
3060,22:15:00.000
2381,15:00:00.000
1506,06:15:00.000
2419,06:15:00.000
8088,21:00:00.000
1497,15:34:00.000
4360,08:42:00.000
8993,14:00:00.000
3699,15:00:00.000
1723,22:15:00.000
9117,23:42:00.000
3078,06:15:00.000
378,06:15:00.000
8301,21:00:00.000
9365,06:00:00.000
3936,08:42:00.000
6504,06:15:00.000
990,22:15:00.000
8836,15:00:00.000
2098,22:15:00.000
7032,15:34:00.000
4334,22:15:00.000
82,14:15:00.000
2415,15:30:00.000
7362,22:30:00.000
373,22:30:00.000
6105,06:15:00.000
2474,14:15:00.000
2768,08:42:00.000
2765,22:15:00.000
6955,22:15:00.000
3359,21:00:00.000
4068,06:00:00.000
7394,06:00:00.000
1159,08:42:00.000
8569,15:00:00.000
9193,14:00:00.000
8500,08:42:00.000
8290,08:42:00.000
151,15:30:00.000
5069,14:00:00.000
9321,14:00:00.000
9997,21:00:00.000
6575,21:00:00.000
9246,06:15:00.000
8435,22:15:00.000
7190,07:30:00.000
8074,08:42:00.000
1226,15:30:00.000
8044,23:42:00.000
4882,22:30:00.000
9412,22:15:00.000
1232,07:30:00.000
6564,15:34:00.000
8925,08:42:00.000
9589,15:00:00.000
6770,22:30:00.000
9494,22:30:00.000
1141,22:30:00.000
3280,22:30:00.000
8682,06:15:00.000
9842,21:00:00.000
616,14:00:00.000
8608,21:00:00.000
7274,23:42:00.000
4989,07:30:00.000
2109,14:15:00.000
5947,14:15:00.000
1528,21:00:00.000
8348,08:42:00.000
8130,07:00:00.000
3324,15:00:00.000
1519,08:42:00.000
7783,22:30:00.000
8029,07:00:00.000
2593,06:15:00.000
9295,15:30:00.000
2119,14:15:00.000
649,15:30:00.000
598,06:00:00.000
3700,23:42:00.000
5290,15:34:00.000
6501,14:15:00.000
3183,07:30:00.000
8703,22:15:00.000
927,15:30:00.000
664,23:42:00.000
4218,22:30:00.000
912,15:34:00.000
3001,06:00:00.000
2797,06:00:00.000
6292,23:42:00.000
2902,22:15:00.000
6486,08:42:00.000
104,15:34:00.000
6779,07:00:00.000
4900,15:00:00.000
5014,22:30:00.000
72,14:15:00.000
2280,15:34:00.000
1711,07:30:00.000
1101,22:30:00.000
6370,15:34:00.000
5138,15:00:00.000
9328,07:30:00.000
376,14:15:00.000
1465,06:15:00.000
8308,14:15:00.000
5608,06:00:00.000
805,21:00:00.000
3173,08:42:00.000
8924,23:42:00.000
717,08:42:00.000
2076,21:00:00.000
763,23:42:00.000
519,22:30:00.000
2067,06:15:00.000
3268,15:30:00.000
1537,14:15:00.000
9800,15:00:00.000
1064,15:00:00.000
1135,14:15:00.000
185,06:00:00.000
7079,07:30:00.000
5156,07:00:00.000
5118,22:30:00.000
1450,23:42:00.000
2100,06:15:00.000
7266,21:00:00.000
8726,21:00:00.000
5127,14:00:00.000
4506,22:30:00.000
3680,15:00:00.000
6037,06:15:00.000
3135,15:00:00.000
8094,15:00:00.000
4056,22:30:00.000
2917,21:00:00.000
2704,06:15:00.000
2687,06:00:00.000
2590,06:15:00.000
110,22:15:00.000
1624,15:00:00.000
4462,23:42:00.000
2198,21:00:00.000
738,15:00:00.000
7191,07:30:00.000
3787,22:30:00.000
4543,22:15:00.000
3604,15:34:00.000
2688,14:15:00.000
4082,14:15:00.000
469,14:00:00.000
8485,15:34:00.000
3785,07:00:00.000
8887,08:42:00.000
9566,23:42:00.000
2553,15:00:00.000
1028,14:15:00.000
3839,06:15:00.000
2156,15:34:00.000
828,15:00:00.000
8983,07:30:00.000
6363,22:30:00.000
6353,15:34:00.000
38,14:15:00.000
3400,23:42:00.000
7528,22:15:00.000
3954,15:30:00.000
4413,14:00:00.000
5525,22:15:00.000
1156,15:34:00.000
5431,07:30:00.000
3440,14:15:00.000
4567,21:00:00.000
6637,22:30:00.000
8372,06:00:00.000
2035,22:15:00.000
7903,06:00:00.000
4136,21:00:00.000
5734,15:34:00.000
6555,15:00:00.000
2844,14:15:00.000
6110,07:30:00.000
5492,21:00:00.000
9142,22:30:00.000
2378,15:00:00.000
9234,15:30:00.000
579,14:00:00.000
1117,22:30:00.000
385,22:30:00.000
5479,14:15:00.000
3047,15:30:00.000
6281,14:15:00.000
429,15:00:00.000
6031,15:34:00.000
8037,06:15:00.000
9498,14:15:00.000
5443,07:30:00.000
4126,22:15:00.000
6186,14:00:00.000
5774,22:30:00.000
5913,06:00:00.000
6846,06:00:00.000
4284,22:30:00.000
6930,08:42:00.000
5768,07:00:00.000
5392,21:00:00.000
9273,08:42:00.000
1470,14:15:00.000
3711,08:42:00.000
1914,15:30:00.000
9526,06:00:00.000
8764,15:30:00.000
5762,14:15:00.000
8672,15:30:00.000
4144,21:00:00.000
9802,14:15:00.000
3512,14:15:00.000
7091,08:42:00.000
5112,23:42:00.000
773,21:00:00.000
9132,15:30:00.000
9549,21:00:00.000
9461,08:42:00.000
3599,15:34:00.000
9831,15:00:00.000
492,06:00:00.000
3939,06:00:00.000
9058,06:00:00.000
923,14:00:00.000
506,21:00:00.000
9145,22:15:00.000
8441,07:00:00.000
2710,07:00:00.000
4433,21:00:00.000
5398,23:42:00.000
3774,23:42:00.000
7810,07:30:00.000
9813,21:00:00.000
1894,15:00:00.000
5836,14:00:00.000
7586,22:30:00.000
1678,15:34:00.000
7080,06:15:00.000
5188,06:00:00.000
9041,07:00:00.000
2002,21:00:00.000
793,08:42:00.000
8577,07:00:00.000
1697,15:00:00.000
9538,14:00:00.000
2269,07:30:00.000
3317,15:34:00.000
9364,21:00:00.000
8189,15:00:00.000
3083,22:30:00.000
1071,22:15:00.000
2338,06:00:00.000
9544,22:30:00.000
1719,06:00:00.000
2115,07:00:00.000
9334,15:00:00.000
6687,15:34:00.000
1821,15:34:00.000
8226,08:42:00.000
8830,06:15:00.000
1581,15:34:00.000
3985,07:00:00.000
510,07:00:00.000
8058,22:30:00.000
4174,14:00:00.000
155,14:00:00.000
7559,07:00:00.000
3285,23:42:00.000
2223,22:15:00.000
4881,22:30:00.000
4821,15:34:00.000
220,22:15:00.000
5368,22:15:00.000
8877,14:15:00.000
5722,22:30:00.000
3269,14:15:00.000
1029,07:00:00.000
7146,14:15:00.000
3102,21:00:00.000
4628,21:00:00.000
5942,21:00:00.000
7480,08:42:00.000
8479,08:42:00.000
8784,15:34:00.000
7541,14:00:00.000
3348,06:00:00.000
5951,06:15:00.000
1379,07:30:00.000
3017,07:00:00.000
9063,23:42:00.000
1888,07:30:00.000
3044,14:00:00.000
656,07:30:00.000
2013,08:42:00.000
8757,07:30:00.000
4781,21:00:00.000
9760,15:00:00.000
6521,06:15:00.000
464,14:15:00.000
7846,21:00:00.000
7867,22:30:00.000
3911,23:42:00.000
7592,15:00:00.000
5139,07:00:00.000
2302,06:00:00.000
5998,23:42:00.000
6696,06:00:00.000
4358,15:00:00.000
5594,22:15:00.000
9033,07:30:00.000
5508,15:34:00.000
753,15:00:00.000
866,08:42:00.000
5191,21:00:00.000
395,14:15:00.000
4524,14:15:00.000
7569,08:42:00.000
699,15:30:00.000
7532,15:30:00.000
4312,23:42:00.000
7898,06:15:00.000
393,22:15:00.000
9920,23:42:00.000
1196,07:30:00.000
8300,22:15:00.000
1133,07:30:00.000
2392,14:00:00.000
5238,08:42:00.000
4682,15:34:00.000
778,15:34:00.000
8132,06:15:00.000
7454,07:00:00.000
4554,15:34:00.000
6889,07:30:00.000
467,06:00:00.000
2580,21:00:00.000
1027,06:00:00.000
6857,22:30:00.000
6951,08:42:00.000
3532,06:00:00.000
4062,14:00:00.000
3671,06:00:00.000
7275,06:15:00.000
6879,15:30:00.000
5997,06:15:00.000
1000,15:34:00.000
2458,06:15:00.000
398,06:00:00.000
538,15:30:00.000
4470,07:00:00.000
4253,15:00:00.000
199,22:30:00.000
8302,06:00:00.000
5390,22:30:00.000
3142,14:00:00.000
3104,14:00:00.000
4291,06:00:00.000
1331,21:00:00.000
5536,23:42:00.000
8840,07:00:00.000
9520,14:00:00.000
5369,07:00:00.000
269,06:00:00.000
3670,07:00:00.000
5750,06:15:00.000
4065,15:34:00.000
4848,08:42:00.000
3510,07:00:00.000
3657,15:00:00.000
5396,23:42:00.000
8769,07:00:00.000
8240,21:00:00.000
701,23:42:00.000
2879,07:00:00.000
1501,15:00:00.000
182,15:00:00.000
5131,21:00:00.000
2722,06:15:00.000
920,22:15:00.000
8018,21:00:00.000
1415,15:30:00.000
1605,15:00:00.000
3527,21:00:00.000
7796,15:00:00.000
9645,21:00:00.000
8572,14:15:00.000
5735,23:42:00.000
3590,07:30:00.000
7522,06:00:00.000
2914,21:00:00.000
3072,15:00:00.000
8478,15:34:00.000
2170,15:30:00.000
4317,14:00:00.000
2006,21:00:00.000
7083,07:30:00.000
1698,14:15:00.000
9287,07:00:00.000
7687,14:00:00.000
8324,21:00:00.000
5681,15:30:00.000
3187,22:30:00.000
1935,07:30:00.000
7044,14:00:00.000
6377,06:00:00.000
9759,14:15:00.000
7033,15:34:00.000
7251,21:00:00.000
881,07:30:00.000
8463,23:42:00.000
9522,14:00:00.000
4411,06:15:00.000
7537,15:00:00.000
7489,15:30:00.000
4308,22:30:00.000
7919,22:15:00.000
1591,08:42:00.000
7780,14:15:00.000
2730,14:15:00.000
6515,15:34:00.000
1239,22:15:00.000
4034,15:30:00.000
8090,15:00:00.000
5787,22:15:00.000
6455,06:15:00.000
4061,14:00:00.000
5187,14:00:00.000
944,07:30:00.000
5817,23:42:00.000
6536,14:00:00.000
6726,15:30:00.000
3704,06:15:00.000
6755,15:34:00.000
8198,06:15:00.000
7278,07:00:00.000
2142,22:30:00.000
5794,21:00:00.000
1950,15:30:00.000
565,15:34:00.000
5731,07:00:00.000
5777,06:15:00.000
5242,07:30:00.000
7618,07:30:00.000
5603,15:00:00.000
1104,15:30:00.000
9869,15:30:00.000
9750,14:00:00.000
6288,08:42:00.000
5045,15:00:00.000
4602,08:42:00.000
5513,08:42:00.000
6336,23:42:00.000
5903,07:30:00.000
6621,22:15:00.000
7105,15:30:00.000
3406,15:30:00.000
3397,14:15:00.000
7257,21:00:00.000
9861,07:00:00.000
3592,22:15:00.000
1364,06:15:00.000
8439,22:15:00.000
4722,15:00:00.000
6280,14:00:00.000
3382,21:00:00.000
8138,07:30:00.000
1103,15:34:00.000
8685,06:15:00.000
7863,14:00:00.000
7488,22:30:00.000
4480,15:00:00.000
8053,22:15:00.000
1589,14:00:00.000
8737,07:30:00.000
7644,14:00:00.000
3160,07:00:00.000
5780,21:00:00.000
6023,15:00:00.000
3357,14:00:00.000
345,07:00:00.000
6881,21:00:00.000
8211,07:00:00.000
2927,22:15:00.000
1350,07:00:00.000
5576,15:34:00.000
4627,14:15:00.000
949,15:00:00.000
934,15:34:00.000
9626,07:30:00.000
9514,07:00:00.000
5113,07:00:00.000
2292,14:15:00.000
8121,21:00:00.000
8415,21:00:00.000
9872,06:15:00.000
496,21:00:00.000
8014,15:30:00.000
3815,15:34:00.000
6257,14:15:00.000
4124,14:15:00.000
3644,21:00:00.000
1671,22:30:00.000
8857,21:00:00.000
4931,06:15:00.000
4314,21:00:00.000
8644,15:34:00.000
2273,23:42:00.000
2835,06:00:00.000
5973,15:30:00.000
1494,15:34:00.000
2436,15:30:00.000
8698,15:00:00.000
7396,23:42:00.000
8386,22:15:00.000
1942,07:00:00.000
9540,14:00:00.000
2731,06:00:00.000
8488,06:15:00.000
5928,15:00:00.000
1848,21:00:00.000
6483,21:00:00.000
3672,07:00:00.000
7398,23:42:00.000
6226,22:15:00.000
420,21:00:00.000
5159,07:00:00.000
608,21:00:00.000
6425,14:15:00.000
2344,21:00:00.000
11,21:00:00.000
2298,07:30:00.000
6635,22:30:00.000
8274,07:30:00.000
8279,21:00:00.000
7749,08:42:00.000
2712,07:00:00.000
9444,22:30:00.000
5701,06:15:00.000
375,14:00:00.000
5075,23:42:00.000
9870,14:00:00.000
9176,21:00:00.000
6284,15:30:00.000
8863,14:15:00.000
7289,06:15:00.000
9075,06:00:00.000
7050,21:00:00.000
1890,22:30:00.000
2367,06:15:00.000
7524,22:15:00.000
8975,15:30:00.000
6032,07:00:00.000
3298,07:30:00.000
4562,22:30:00.000
1154,22:30:00.000
1067,15:30:00.000
4075,14:00:00.000
2899,08:42:00.000
4639,07:00:00.000
274,21:00:00.000
3320,15:34:00.000
170,14:15:00.000
9164,15:34:00.000
3493,21:00:00.000
4468,14:00:00.000
1718,21:00:00.000
4659,14:00:00.000
8696,06:15:00.000
5400,22:15:00.000
1193,08:42:00.000
3453,08:42:00.000
7921,06:00:00.000
1598,22:15:00.000
3538,23:42:00.000
4640,21:00:00.000
7703,08:42:00.000
5266,15:30:00.000
1801,15:00:00.000
7627,08:42:00.000
3618,22:15:00.000
9968,15:30:00.000
4033,22:30:00.000
1654,14:00:00.000
8911,08:42:00.000
5517,15:00:00.000
7428,08:42:00.000
9709,06:15:00.000
8889,15:34:00.000
5337,15:34:00.000
901,22:15:00.000
3972,06:15:00.000
6060,22:30:00.000
3092,14:00:00.000
8937,07:00:00.000
6917,21:00:00.000
4424,21:00:00.000
799,15:00:00.000
3211,08:42:00.000
2534,14:00:00.000
9284,21:00:00.000
1586,22:30:00.000
2657,21:00:00.000
8417,06:00:00.000
4157,14:15:00.000
6229,08:42:00.000
3557,06:00:00.000
2370,06:00:00.000
5262,06:15:00.000
8260,06:00:00.000
7960,15:34:00.000
5433,23:42:00.000
3878,07:00:00.000
2841,15:34:00.000
886,15:00:00.000
3767,21:00:00.000
552,06:15:00.000
1119,14:00:00.000
4370,07:00:00.000
5800,22:30:00.000
626,15:00:00.000
8232,08:42:00.000
2836,06:15:00.000
9118,21:00:00.000
5197,06:00:00.000
43,07:00:00.000
7717,06:15:00.000
2289,06:15:00.000
6036,14:00:00.000
7516,21:00:00.000
6519,06:15:00.000
5966,21:00:00.000
2465,21:00:00.000
1382,23:42:00.000
6650,07:00:00.000
6700,15:34:00.000
8002,15:00:00.000
2357,07:00:00.000
9728,21:00:00.000
2806,07:30:00.000
6992,23:42:00.000
8447,08:42:00.000
9121,23:42:00.000
3281,22:30:00.000
9943,15:30:00.000
6419,14:15:00.000
7090,06:15:00.000
55,14:00:00.000
4509,06:15:00.000
2824,14:15:00.000
2940,23:42:00.000
3096,23:42:00.000
7840,15:34:00.000
6844,07:00:00.000
700,15:00:00.000
